add-none,4,1000,8000,504952,63,-50
add-none,4,10000,80000,3766745,47,-4628
add-none,4,100000,800000,35161170,43,-3626
add-none,8,100,1600,363138,226,0
add-none,8,1000,16000,1424945,89,1183
add-none,8,10000,160000,8167741,51,2183
add-none,8,100000,1600000,102854156,64,-83498
add-none,12,100,2400,1331484,554,7
add-none,12,1000,24000,1853325,77,1089
add-none,12,10000,240000,16870721,70,-5870
add-none,12,100000,2400000,178695287,74,-4478
add-yield-none,2,10,40,164177,4104,0
add-yield-none,4,10,80,389948,4874,0
add-yield-none,8,10,160,1046818,6542,-1
add-yield-none,12,10,240,988699,4119,8
add-yield-none,2,20,80,138064,1725,19
add-yield-none,4,20,160,265426,1658,36
add-yield-none,8,20,320,775496,2423,22
add-yield-none,12,20,480,692037,1441,122
add-yield-none,2,40,160,169455,1059,0
add-yield-none,4,40,320,315093,984,10
add-yield-none,8,40,640,727867,1137,130
add-yield-none,12,40,960,1049296,1093,238
add-yield-none,2,80,320,227279,710,20
add-yield-none,4,80,640,430385,672,69
add-yield-none,8,80,1280,981515,766,102
add-yield-none,12,80,1920,1590579,828,143
add-yield-none,2,100,400,264131,660,39
add-yield-none,4,100,800,560216,700,89
add-yield-none,8,100,1600,1142547,714,139
add-yield-none,12,100,2400,2085692,869,179
add-yield-none,2,1000,4000,1888106,472,-42
add-yield-none,4,1000,8000,3932347,491,329
add-yield-none,8,1000,16000,9899521,618,-145
add-yield-none,12,1000,24000,14796282,616,-220
add-yield-none,2,10000,40000,17247074,431,-61
add-yield-none,4,10000,80000,38680982,483,-3616
add-yield-none,8,10000,160000,84005846,525,-3938
add-yield-none,12,10000,240000,142737530,594,-9918
add-yield-none,2,100000,400000,158516862,396,-5372
add-yield-none,4,100000,800000,286056807,357,13358
add-yield-none,8,100000,1600000,689829676,431,-44746
add-yield-none,12,100000,2400000,1208865622,503,-46451
add-none,1,100,200,99606,498,0
add-none,1,1000,2000,108706,54,0
add-none,1,10000,20000,175852,8,0
add-none,1,100000,200000,945415,4,0
add-none,1,1000000,2000000,8199545,4,0
add-none,2,100,400,77488,193,0
add-none,2,1000,4000,225090,56,-104
add-none,2,10000,40000,890553,22,525
add-none,2,100000,400000,5534330,13,-549
add-none,2,1000000,4000000,93369730,23,-103309
add-none,4,100,800,341375,426,-12
add-none,4,1000,8000,523432,65,-116
add-none,4,10000,80000,2651915,33,5049
add-none,4,100000,800000,32958105,41,-73012
add-none,4,1000000,8000000,345682060,43,-319999
add-yield-none,1,100,200,188868,944,0
